"UNITID","ADM_RATE","HIGHDEG","PREDDEG","WOMENONLY","UGDS","UGDS_WOMEN","SATMT25","SATMT75","SATMTMID","PCIP42","PCIP45","PCIP26","PCIP11","PCIP29","PCIP41","PCIP40","PCIP27","PCIP14","PCIP15","WOMEN_TOTAL","ENG_DEG_PCNT","MATH_DEG_PCNT","SCIENCE_DEG_PCNT","TECH_DEG_PCNT","STEM_DEG_PCNT","STEM_DEG_TOTAL","STEM_DEG_WOMEN","MN_EARN_WNE_MALE0_P6","COUNT_WNE_MALE0_P6"
"214634",0.6716,"3",3,0,468,0.703,487,490,430,0,0,0,0.0526,0,0,0,0,0,0,329,0,0,0,0.0526,0.0526,25,12,36700,8700
"214643",0.838,"3",3,0,493,0.2941,545,550,490,0,0,0,0.1038,0,0,0,0,0.1887,0.0755,145,0.2642,0,0,0.1038,0.368,181,90,36700,8700
"214652",0.7611,"3",3,0,1073,0.534,545,540,485,0,0,0,0.1081,0,0,0,0,0,0,573,0,0,0,0.1081,0.1081,116,58,36700,8700
"214670",0.8512,"4",3,0,775,0.4555,545,590,510,0.2917,0.0104,0,0.0625,0,0,0,0,0,0,353,0,0,0.3021,0.0625,0.3646,283,142,36700,8700
"214689",0.8835,"3",3,0,3829,0.4526,567,560,505,0.0633,0.0049,0.0195,0.0341,0,0,0,0.0073,0.146,0.0024,1733,0.1484,0.0073,0.0877,0.0341,0.2775,1063,532,36700,8700
"214698",0.8107,"3",3,0,665,0.3549,545,540,485,0.254,0,0,0.2063,0,0,0,0,0,0,236,0,0,0.254,0.2063,0.4603,306,153,36700,8700
"214704",0.8866,"4",3,0,2699,0.4428,545,560,495,0.112,0,0.0847,0.0847,0,0,0,0,0.0738,0.0219,1195,0.0957,0,0.1967,0.0847,0.3771,1018,509,36700,8700
"214713",0.8208,"4",3,0,3595,0.4006,585,590,530,0.0546,0.0149,0,0.0397,0,0,0,0.0087,0.2494,0,1440,0.2494,0.0087,0.0695,0.0397,0.3673,1320,660,36700,8700
"214731",0.8477,"3",3,0,1334,0.4145,559,550,495,0.0923,0,0,0.1128,0,0,0,0,0,0,553,0,0,0.0923,0.1128,0.2051,274,137,36700,8700
"214740",0.8862,"3",2,0,490,0.4653,528,520,470,0,0,0,0.041,0,0,0.0328,0,0.082,0.0574,228,0.1394,0,0.0328,0.041,0.2132,104,52,36700,8700
"214759",0.8359,"3",2,0,666,0.5781,510,510,455,0,0,0,0.0206,0,0,0,0,0,0.2016,385,0.2016,0,0,0.0206,0.2222,148,74,36700,8700
"214768",0.8598,"3",2,0,803,0.4558,528,530,475,0.0973,0,0,0.0619,0,0,0,0,0.0442,0.0531,366,0.0973,0,0.0973,0.0619,0.2565,206,103,36700,8700
"214777",0.5029,"4",3,0,39958,0.4641,660,670,615,0.0429,0.0796,0.0514,0.0508,0,0.0021,0.0342,0.0175,0.1459,0,18545,0.1459,0.0175,0.2081,0.0529,0.4244,16958,8479,36700,8700
"214786",0.7584,"3",3,0,554,0.435,528,560,490,0.2679,0,0,0.125,0,0,0,0,0,0,241,0,0,0.2679,0.125,0.3929,218,109,36700,8700
"214795",0.7802,"3",2,0,837,0.5902,528,530,475,0,0,0,0.0696,0,0,0,0,0,0,494,0,0,0,0.0696,0.0696,58,29,36700,8700
"214801",0.7934,"4",3,0,3505,0.5104,528,560,490,0.1256,0,0.0251,0.0637,0,0,0,0,0,0,1789,0,0,0.1507,0.0637,0.2144,751,376,36700,8700
"214810",0.7478,"3",3,0,755,0.6066,510,500,450,0.1518,0,0,0.0446,0,0,0,0,0,0,458,0,0,0.1518,0.0446,0.1964,148,74,36700,8700
"214829",0.8335,"4",3,0,948,0.4209,573,590,525,0,0,0,0.1983,0,0,0,0,0.0517,0.0776,399,0.1293,0,0,0.1983,0.3276,311,156,36700,8700
"215062",0.1037,"4",3,0,10678,0.5076,750,780,735,0.027,0.1595,0.0913,0.0394,0,0,0.015,0.0168,0.0913,0,5420,0.0913,0.0168,0.2928,0.0394,0.4403,4702,2351,76300,1432
"215099",0.6394,"4",3,0,2885,0.6596,605,600,545,0.0601,0,0.0062,0.0108,0,0,0.0031,0,0.0339,0,1903,0.0339,0,0.0694,0.0108,0.1141,329,164,40800,743
"215105",0.6954,"4",3,0,1726,0.5927,528,560,490,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,24400,435
"215114",0.978,"4",3,0,805,0.5416,528,540,480,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,28000,200
"215132",0.5788,"4",3,0,1626,0.5892,660,650,605,0.0136,0,0.139,0,0,0,0.0136,0,0,0,958,0,0,0.1662,0,0.1662,270,135,74300,384
"215266",0.6542,"3",3,0,1466,0.5437,567,550,500,0.0348,0.0906,0.0662,0.0418,0,0,0.0767,0.0139,0.0035,0.0767,797,0.0802,0.0139,0.2683,0.0418,0.4042,593,296,37300,4408
"215275",0.7452,"3",3,0,1578,0.519,573,560,510,0.16,0.0646,0.1077,0,0,0,0.04,0.0185,0,0,819,0,0.0185,0.3723,0,0.3908,617,308,37300,4408
"215284",0.8018,"3",3,0,2864,0.4536,573,570,515,0.0635,0.0799,0.0835,0.0472,0,0,0.0508,0.02,0,0.1397,1299,0.1397,0.02,0.2777,0.0472,0.4846,1388,694,37300,4408
"215293",0.5312,"4",3,0,18474,0.5048,683,690,645,0.0715,0.0885,0.0677,0.0292,0,0,0.0273,0.0148,0.1156,0,9326,0.1156,0.0148,0.255,0.0292,0.4146,7659,3830,37300,4408
"215442",0.7074,"4",3,0,3100,0.5545,545,540,485,0.0235,0.0059,0.0176,0.0368,0,0,0,0,0,0.0515,1719,0.0515,0,0.047,0.0368,0.1353,419,210,28400,813
"215655",0.762,"4",3,0,4546,0.4347,585,570,520,0.0392,0.03,0.03,0.0115,0,0,0,0.0219,0.083,0,1976,0.083,0.0219,0.0992,0.0115,0.2156,980,490,37900,588
"215743",0.6872,"4",3,0,1932,0.6253,585,570,520,0.0345,0.0402,0.0805,0.0374,0,0,0.0172,0.0144,0.0259,0,1208,0.0259,0.0144,0.1724,0.0374,0.2501,483,242,47600,338
"215798",0.7192,"4",3,0,1564,0.4744,573,590,525,0.0652,0.0924,0.1277,0.0353,0,0,0.0326,0.0136,0.0299,0,742,0.0299,0.0136,0.3179,0.0353,0.3967,620,310,33800,291
"215929",0.7726,"4",3,0,3909,0.5692,633,610,565,0.0606,0.0291,0.1107,0.0082,0,0,0.0117,0.0035,0.0105,0,2225,0.0105,0.0035,0.2121,0.0082,0.2343,916,458,45100,605
"216010",0.8313,"4",3,0,6246,0.4896,567,540,495,0.0861,0.0802,0.0557,0.0431,0,0,0.0166,0.0245,0.0099,0,3058,0.0099,0.0245,0.2386,0.0431,0.3161,1974,987,31700,1093
"216038",0.6597,"4",3,0,7529,0.5697,573,550,505,0.0323,0.0729,0.0229,0.0294,0,0,0.0206,0.0082,0,0.0488,4289,0.0488,0.0082,0.1487,0.0294,0.2351,1770,885,30300,1342
"216287",0.1702,"3",3,0,1530,0.5072,745,770,725,0.0707,0.2696,0.1387,0.0812,0,0,0.034,0.0602,0.0628,0,776,0.0628,0.0602,0.513,0.0812,0.7172,1097,548,37000,74
"216339",0.6173,"4",3,0,27669,0.5085,620,620,565,0.0605,0.0605,0.0511,0.0307,0,0,0.0133,0.0024,0.0277,0.0074,14070,0.0351,0.0024,0.1854,0.0307,0.2536,7017,3508,39100,4285
"216357",0.6949,"3",3,0,1025,0.4585,545,530,480,0.1118,0.0353,0.1235,0.0176,0,0,0.0471,0.0294,0,0,470,0,0.0294,0.3177,0.0176,0.3647,374,187,26500,252
"216542",0.9304,"4",3,0,711,0.4866,505,520,455,0.145,0,0,0,0,0,0,0,0,0,346,0,0,0.145,0,0.145,103,52,22400,182
"216597",0.4933,"4",3,0,6895,0.5234,690,710,665,0.0369,0.1049,0.0634,0.0104,0,0,0.0236,0.0277,0.1199,0,3609,0.1199,0.0277,0.2288,0.0104,0.3868,2667,1334,59700,746
"216694",0.8356,"4",3,0,1501,0.6023,567,550,500,0.0538,0.0376,0.0699,0.0188,0,0,0.0108,0.0242,0,0,904,0,0.0242,0.1721,0.0188,0.2151,323,162,41300,440
"216764",0.5348,"4",3,0,13610,0.5991,610,590,545,0.0706,0.0501,0.0249,0.0148,0,0,0.0178,0.0171,0,0,8154,0,0.0171,0.1634,0.0148,0.1953,2658,1329,36600,1903
"216807",0.9366,"4",3,0,1142,0.5797,573,590,525,0.0942,0.0881,0.1368,0.003,0,0,0.0547,0.0182,0,0,662,0,0.0182,0.3738,0.003,0.395,451,226,32200,242
"216852",0.6501,"4",3,0,3144,0.5474,585,580,525,0.1028,0.0374,0.0452,0.0187,0,0,0.0156,0.0016,0.1184,0,1721,0.1184,0.0016,0.201,0.0187,0.3397,1068,534,47900,704
"216931",0.7863,"4",3,0,2316,0.4711,585,590,530,0.0734,0.0238,0.0605,0.013,0,0,0.0194,0.013,0.0907,0.0065,1091,0.0972,0.013,0.1771,0.013,0.3003,695,348,44800,450
"217059",0.4549,"4",3,0,4720,0.5528,595,580,530,0.0427,0.0427,0.0354,0.0115,0,0,0.0135,0.0042,0.0354,0,2609,0.0354,0.0042,0.1343,0.0115,0.1854,875,438,37800,854
"217156",0.0874,"4",3,0,6264,0.512,740,780,725,0.0364,0.2083,0.1374,0.0502,0,0,0.0414,0.0621,0.0521,0,3207,0.0521,0.0621,0.4235,0.0502,0.5879,3683,1842,46500,379
"217420",0.6545,"4",3,0,7271,0.676,520,510,460,0.1075,0.0727,0.0189,0.0159,0,0,0.0076,0.0106,0,0,4915,0,0.0106,0.2067,0.0159,0.2332,1696,848,32200,1204
"217484",0.7681,"4",3,0,13205,0.5401,605,590,540,0.0747,0.0793,0.0579,0.01,0,0,0.0075,0.0071,0.0793,0,7132,0.0793,0.0071,0.2194,0.01,0.3158,4170,2085,40000,1872
"217493",0.3259,"4",3,0,2014,0.6668,665,710,640,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,36200,329
"217633",0.7152,"4",3,0,2500,0.6608,573,520,490,0.0532,0,0.0155,0,0,0,0,0,0,0,1652,0,0,0.0687,0,0.0687,172,86,28000,356
"217688",0.5866,"4",3,0,2949,0.626,567,540,495,0.0956,0.0686,0.0832,0.0166,0,0,0,0,0,0,1846,0,0,0.2474,0.0166,0.264,779,390,27900,588
"217749",0.8101,"4",3,0,2553,0.564,568,590,522,0.0302,0.0151,0.0196,0.0271,0,0,0.0075,0.009,0.0211,0.0015,1440,0.0226,0.009,0.0724,0.0271,0.1311,335,168,24800,451
"217819",0.7802,"4",3,0,10069,0.6289,620,610,560,0.0812,0.1053,0.1289,0.0204,0,0,0.0295,0.0118,0,0,6332,0,0.0118,0.3449,0.0204,0.3771,3797,1898,32700,1201
"217873",0.4377,"4",3,0,1779,0.6509,450,440,395,0.0027,0.186,0.1078,0.0054,0,0,0.0027,0.0135,0.0081,0,1158,0.0081,0.0135,0.2992,0.0054,0.3262,580,290,22000,291
"217882",0.5152,"4",3,0,17083,0.4662,680,680,635,0.0593,0.0675,0.0879,0.0175,0,0,0.0172,0.0114,0.189,0.0114,7964,0.2004,0.0114,0.2319,0.0175,0.4612,7879,3940,38100,1227
"217907",0.509,"4",3,0,1138,0.616,573,550,505,0.1059,0.1907,0.0254,0,0,0,0.0169,0.0127,0,0,701,0,0.0127,0.3389,0,0.3516,400,200,24100,274
"217925",0.3322,"4",3,0,552,0.5109,585,590,530,0.1111,0,0,0,0,0,0,0,0,0,282,0,0,0.1111,0,0.1111,61,30,20800,78
"217998",0.6057,"4",3,0,587,0.4906,573,580,520,0.0577,0.0673,0.2019,0,0,0,0.0481,0.0288,0,0,288,0,0.0288,0.375,0,0.4038,237,118,26700,100
"218061",0.5911,"4",3,0,3249,0.6854,528,530,475,0.1068,0.0881,0.1407,0.0102,0,0,0.0136,0.0102,0,0.0017,2227,0.0017,0.0102,0.3492,0.0102,0.3713,1206,603,27900,656
"218229",0.5778,"4",3,0,2670,0.6854,528,530,475,0.0731,0.0677,0.0321,0.0125,0,0,0.025,0.0071,0,0,1830,0,0.0071,0.1979,0.0125,0.2175,581,290,28500,538
"218238",0.52,"4",3,0,3039,0.5545,595,560,520,0.049,0,0.0178,0.089,0,0,0.0015,0,0,0,1685,0,0,0.0683,0.089,0.1573,478,239,30500,712
"218414",0.5675,"3",3,0,1076,0.4721,528,530,475,0.1015,0.0558,0.066,0,0,0,0.0406,0.0254,0,0,508,0,0.0254,0.2639,0,0.2893,311,156,26000,140
"218441",0.5946,"4",3,0,2183,0.4746,585,660,565,0.0644,0,0.0396,0,0,0,0,0.0099,0,0,1036,0,0.0099,0.104,0,0.1139,249,124,23100,301
"218539",0.5372,"4",3,0,1032,0.532,605,610,550,0.1149,0.0809,0.1489,0.0043,0,0,0.0638,0.0298,0,0,549,0,0.0298,0.4085,0.0043,0.4426,457,228,30800,120
"218645",0.6546,"4",3,0,3023,0.6285,545,540,485,0.0735,0.0754,0.0542,0,0,0,0.0174,0.0368,0,0,1900,0,0.0368,0.2205,0,0.2573,778,389,28800,597
"218654",0.5724,"3",3,0,1790,0.6201,528,510,465,0.1393,0.1107,0.0246,0,0,0,0,0,0,0,1110,0,0,0.2746,0,0.2746,492,246,28500,270
"218663",0.652,"4",3,0,24623,0.5411,665,660,615,0.0635,0.0794,0.1148,0.019,0,0,0.0127,0.0093,0.0532,0,13324,0.0532,0.0093,0.2704,0.019,0.3519,8665,4332,38000,2776
"218724",0.636,"4",3,0,9058,0.5385,573,550,505,0.0567,0.065,0.0959,0.0225,0.0019,0,0.0039,0.0071,0,0,4878,0,0.0071,0.2215,0.0244,0.253,2292,1146,29200,1160
"218733",0.8454,"4",3,0,2753,0.5133,487,450,410,0.0529,0.0265,0.0847,0.0247,0,0,0.0265,0.0088,0.0159,0.0741,1413,0.09,0.0088,0.1906,0.0247,0.3141,865,432,22000,680
"218742",0.4682,"4",3,0,5056,0.6454,545,520,475,0.0848,0.0402,0.0205,0.0616,0,0,0.0043,0.006,0,0.0068,3263,0.0068,0.006,0.1498,0.0616,0.2242,1134,567,33500,1218
"218964",0.7118,"4",3,0,4653,0.6746,585,580,525,0.0717,0.0567,0.0578,0.0064,0,0,0.0171,0.0139,0,0,3139,0,0.0139,0.2033,0.0064,0.2236,1040,520,28100,990
"218973",0.7739,"3",3,0,1654,0.5133,645,640,585,0.0706,0.1071,0.1898,0.0292,0,0,0.0462,0.0438,0,0,849,0,0.0438,0.4137,0.0292,0.4867,805,402,38600,93
"219000",0.6129,"4",3,0,1619,0.596,610,650,575,0.0609,0.0554,0.1524,0.0249,0,0,0.0055,0.0166,0.0055,0,965,0.0055,0.0166,0.2742,0.0249,0.3212,520,260,35500,356
"219046",0.941,"4",3,0,2910,0.6244,528,523,472,0.0557,0.0395,0.0431,0,0,0,0.0162,0.009,0,0.0359,1817,0.0359,0.009,0.1545,0,0.1994,580,290,26500,666
"219082",0.842,"4",3,0,1770,0.3831,525,575,495,0,0,0.0261,0.317,0,0,0,0.0131,0,0,678,0,0.0131,0.0261,0.317,0.3562,630,315,30800,322
"219091",0.7343,"4",3,0,765,0.5739,528,630,525,0.0242,0,0.0364,0.0061,0,0,0,0.0121,0,0,439,0,0.0121,0.0606,0.0061,0.0788,60,30,31100,225
"219259",0.8289,"4",3,0,1693,0.5718,487,580,475,0.0417,0.0774,0.0982,0,0,0,0.0119,0.006,0,0,968,0,0.006,0.2292,0,0.2352,398,199,27600,377
"219295",0.5695,"3",3,0,705,0.6411,528,540,480,0.0151,0,0.0402,0,0,0,0.0352,0,0,0,452,0,0,0.0905,0,0.0905,64,32,33500,314
"219347",0.8802,"4",3,0,2336,0.1969,660,660,610,0,0,0.0101,0.0439,0,0,0.0743,0.0169,0.7838,0,460,0.7838,0.0169,0.0844,0.0439,0.929,2170,1085,42100,95
"219356",0.9201,"4",3,0,10003,0.5231,573,610,535,0.033,0.0788,0.0474,0.0124,0,0,0.0052,0.0134,0.0639,0.0392,5233,0.1031,0.0134,0.1644,0.0124,0.2933,2934,1467,35300,1622
"219383",0.9724,"4",3,0,1082,0.6091,520,570,490,0.0403,0.0034,0.0503,0.0067,0,0,0,0.0201,0,0,659,0,0.0201,0.094,0.0067,0.1208,131,66,30000,268
"219471",0.8882,"4",3,0,6331,0.6293,585,610,540,0.0557,0.0366,0.045,0.0069,0,0,0.0099,0.0046,0,0,3984,0,0.0046,0.1472,0.0069,0.1587,1005,502,35500,1609
"219578",0.6104,"4",2,0,406,0.7906,545,540,485,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,40300,342
"219602",0.8927,"4",3,0,9003,0.5914,505,605,498,0.0488,0.0466,0.0339,0.0372,0,0,0.0194,0.0078,0,0.0211,5324,0.0211,0.0078,0.1487,0.0372,0.2148,1934,967,27000,1311
"219709",0.8272,"4",3,0,5778,0.6142,645,630,580,0.0168,0.0209,0.0201,0.0067,0,0,0.0017,0.0101,0,0,3549,0,0.0101,0.0595,0.0067,0.0763,441,220,34400,690
"219718",0.5742,"4",3,0,4638,0.5653,510,530,465,0.013,0.0024,0.0273,0,0,0,0,0.0036,0,0,2622,0,0.0036,0.0427,0,0.0463,215,108,33800,580
"219790",0.4842,"4",3,0,1124,0.556,567,580,515,0.037,0.0168,0.0202,0.0034,0,0,0,0.0067,0,0,625,0,0.0067,0.074,0.0034,0.0841,95,48,32500,251
"219806",0.624,"4",3,0,1701,0.5644,559,583,512,0.0665,0.0151,0.0302,0.0242,0,0,0.0242,0.003,0,0,960,0,0.003,0.136,0.0242,0.1632,278,139,31400,334
"219949",0.4642,"4",3,0,1167,0.587,585,530,500,0.0353,0.0147,0.0176,0.0059,0,0,0,0.0147,0,0,685,0,0.0147,0.0676,0.0059,0.0882,103,52,35400,227
"219976",0.5558,"4",3,0,2875,0.607,630,620,569,0.0657,0.0144,0.1138,0.0224,0,0,0.0016,0.0096,0.0304,0,1745,0.0304,0.0096,0.1955,0.0224,0.2579,741,370,32400,347
"220075",0.9174,"4",3,0,11162,0.5676,559,620,530,0.053,0.0327,0.0271,0.0271,0,0,0.0237,0.0069,0,0.0302,6336,0.0302,0.0069,0.1365,0.0271,0.2007,2240,1120,29500,1645
"220181",0.8345,"4",3,0,721,0.6283,510,540,470,0.1875,0.1125,0.2375,0.025,0,0,0.025,0.0125,0,0,453,0,0.0125,0.5625,0.025,0.6,433,216,25900,104
"220215",0.9339,"4",3,0,1310,0.5656,585,590,530,0.0403,0.0073,0.0549,0.0256,0,0,0,0.022,0.0037,0,741,0.0037,0.022,0.1025,0.0256,0.1538,201,100,26900,268
"220312",0.4575,"3",2,0,257,0.5019,410,325,310,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,18700,80
"220473",0.5637,"4",3,0,886,0.4639,567,570,510,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,19400,119
"220516",0.5668,"4",3,0,2344,0.6702,559,570,505,0.0526,0.0297,0.0229,0.0486,0,0,0.0081,0.0094,0,0,1571,0,0.0094,0.1133,0.0486,0.1713,402,201,42400,367
"220598",0.4327,"3",3,0,1262,0.4802,487,470,420,0,0.1674,0.1506,0.0251,0,0,0.0084,0.0167,0,0,606,0,0.0167,0.3264,0.0251,0.3682,465,232,19100,309
"220604",0.5215,"3",3,0,989,0.6259,430,410,365,0,0.1024,0.0157,0.0472,0,0,0.0079,0.0236,0,0,619,0,0.0236,0.126,0.0472,0.1968,195,98,24000,114
"220613",0.8905,"4",3,0,4117,0.5776,528,540,480,0.0989,0.0379,0.0149,0.0068,0,0,0.0027,0.0081,0,0,2378,0,0.0081,0.1544,0.0068,0.1693,697,348,25200,576
"220631",0.7437,"4",3,0,1622,0.7133,610,540,520,0.0145,0,0.0436,0,0,0,0.0124,0.0041,0,0,1157,0,0.0041,0.0705,0,0.0746,121,60,32700,542
"220710",0.7083,"3",3,0,1213,0.5408,559,540,490,0.1505,0.0971,0.0874,0.0097,0,0,0,0.0146,0.0194,0,656,0.0194,0.0146,0.335,0.0097,0.3787,459,230,27700,182
"220808",0.3806,"4",3,0,365,0.663,559,480,460,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,20300,51
"220862",0.474,"4",3,0,16093,0.601,567,560,505,0.0565,0.0438,0.0267,0.0077,0,0,0.0167,0.0114,0.0361,0.0127,9672,0.0488,0.0114,0.1437,0.0077,0.2116,3405,1702,29600,2213
"220978",0.7206,"4",3,0,19928,0.535,585,590,530,0.0499,0.0421,0.0409,0.0082,0,0,0.0107,0.0072,0,0.0282,10661,0.0282,0.0072,0.1436,0.0082,0.1872,3731,1866,29400,2871
"221014",0.6241,"4",3,0,880,0.633,595,580,530,0.0688,0.0092,0.0321,0.0413,0,0,0,0.0092,0,0,557,0,0.0092,0.1101,0.0413,0.1606,141,70,34700,207
"221351",0.5999,"4",3,0,2007,0.578,683,690,645,0.0901,0.2309,0.1409,0.0162,0,0,0.0554,0.0139,0,0,1160,0,0.0139,0.5173,0.0162,0.5474,1099,550,37200,137
"221731",0.6667,"4",3,0,981,0.634,545,510,470,0.0594,0.007,0.0175,0,0,0,0.007,0.0175,0,0,622,0,0.0175,0.0909,0,0.1084,106,53,31000,234
"221740",0.7728,"4",3,0,10213,0.5557,573,580,520,0.068,0.0476,0.0538,0.0198,0,0,0.0351,0.0074,0.0646,0.0102,5675,0.0748,0.0074,0.2045,0.0198,0.3065,3130,1565,30100,1149
"221759",0.7483,"4",3,0,21396,0.495,645,640,585,0.085,0.0803,0.0576,0.0086,0,0,0.02,0.0113,0.1052,0,10591,0.1052,0.0113,0.2429,0.0086,0.368,7874,3937,38100,2470
"221847",0.9441,"4",3,0,10039,0.4329,601,640,563,0.0238,0.0521,0.0394,0.0316,0,0,0.0283,0.0111,0.1425,0.0238,4346,0.1663,0.0111,0.1436,0.0316,0.3526,3540,1770,29400,997
"221856",0.5817,"4",3,0,496,0.5423,559,500,470,0.1264,0,0,0.0345,0,0,0,0,0,0,269,0,0,0.1264,0.0345,0.1609,80,40,20200,110
"221892",0.7308,"4",3,0,1609,0.5625,567,590,520,0.0452,0,0.0395,0.0395,0,0,0.0028,0.0056,0,0,905,0,0.0056,0.0875,0.0395,0.1326,213,106,35000,325
"221953",0.7194,"4",3,0,1746,0.5407,545,520,475,0.1606,0.0204,0.0181,0,0,0,0,0.0068,0,0,944,0,0.0068,0.1991,0,0.2059,360,180,30400,665
"221971",0.6858,"4",3,0,2441,0.6252,633,660,590,0.0419,0.0248,0.0341,0.0248,0,0,0.0047,0.0031,0.014,0,1526,0.014,0.0031,0.1055,0.0248,0.1474,360,180,37000,454
"221999",0.1309,"4",3,0,6818,0.5007,790,800,760,0.0553,0.3055,0.0758,0.0144,0,0,0.018,0.0156,0.1654,0,3414,0.1654,0.0156,0.4546,0.0144,0.65,4432,2216,51700,476
"222178",0.5047,"4",3,0,3572,0.5764,605,600,545,0.0627,0.0201,0.0614,0.0251,0,0,0.0075,0.0025,0,0,2059,0,0.0025,0.1517,0.0251,0.1793,640,320,31700,695
"222831",0.8244,"4",3,0,5290,0.5416,559,540,490,0.0765,0.0405,0.0396,0.0315,0,0,0.0279,0.0189,0,0,2865,0,0.0189,0.1845,0.0315,0.2349,1243,622,29600,892
"222983",0.5438,"4",3,0,1272,0.5157,650,650,595,0.1457,0.1377,0.1093,0.0243,0,0,0.0526,0.0243,0,0,656,0,0.0243,0.4453,0.0243,0.4939,628,314,32500,142
"223232",0.5536,"4",3,0,13801,0.5803,665,670,620,0.0474,0.06,0.1246,0.0119,0,0,0.0095,0.0053,0.0397,0,8009,0.0397,0.0053,0.2415,0.0119,0.2984,4118,2059,38200,1426
"224004",0.8529,"4",3,0,1525,0.6407,585,560,515,0,0.0594,0.0429,0,0,0,0,0.0033,0,0,977,0,0.0033,0.1023,0,0.1056,161,80,39100,236
"224147",0.8462,"4",3,0,9074,0.5855,559,540,490,0.062,0.0216,0.0869,0.0135,0,0,0.0256,0.0067,0.0175,0.0108,5313,0.0283,0.0067,0.1961,0.0135,0.2446,2220,1110,32200,1244
"224226",0.4621,"4",3,0,3357,0.5803,575,640,551,0.1087,0.0285,0.0245,0.0068,0,0,0,0.0136,0,0,1948,0,0.0136,0.1617,0.0068,0.1821,611,306,36300,675
"224244",0.3796,"3",3,0,309,0.4304,520,585,498,0.0769,0,0,0,0,0,0,0,0,0,133,0,0,0.0769,0,0.0769,24,12,26900,60
"224323",0.8513,"4",3,0,1324,0.5514,645,640,585,0.0515,0.1443,0.1065,0.0034,0,0,0.0378,0.0172,0,0,730,0,0.0172,0.3401,0.0034,0.3607,478,239,33700,158
"224527",0.5599,"4",3,0,1183,0.5182,567,530,490,0.0497,0.0276,0.0221,0,0,0,0.0166,0.0166,0,0,613,0,0.0166,0.116,0,0.1326,157,78,29100,237
"224545",0.4755,"4",3,0,1386,0.6198,465,485,420,0.1006,0.0183,0.0518,0.0122,0,0,0,0.0305,0.0274,0,859,0.0274,0.0305,0.1707,0.0122,0.2408,334,167,30800,313
"224554",0.4784,"4",3,0,7358,0.5951,445,530,435,0.052,0.0312,0.0146,0.0298,0,0,0.0049,0.0125,0.009,0.0076,4379,0.0166,0.0125,0.1027,0.0298,0.1616,1189,594,29900,1290
"225247",0.568,"4",3,0,1576,0.5171,573,570,515,0.08,0.0143,0.0514,0.0143,0,0,0.0229,0.0057,0,0,815,0,0.0057,0.1686,0.0143,0.1886,297,148,32300,374
"225399",0.3573,"4",3,0,2279,0.6117,595,580,530,0.084,0.0224,0.1653,0,0,0,0.0168,0.0056,0,0,1394,0,0.0056,0.2885,0,0.2941,670,335,38800,335
"225414",0.5736,"4",3,0,5072,0.6737,595,580,530,0.0961,0.062,0.0349,0.0191,0,0,0.0103,0.0199,0.0056,0,3417,0.0056,0.0199,0.2033,0.0191,0.2479,1257,628,37900,852
"225432",0.8417,"4",3,0,13662,0.5998,545,510,470,0.0738,0.0339,0.0243,0.0084,0,0,0.0101,0.0122,0,0.021,8194,0.021,0.0122,0.1421,0.0084,0.1837,2510,1255,36100,1866
"225511",0.6299,"4",3,0,31643,0.4938,650,640,590,0.075,0.0684,0.0582,0.0278,0,0,0.0212,0.018,0.054,0.0388,15625,0.0928,0.018,0.2228,0.0278,0.3614,11436,5718,40200,3549
"225548",0.8212,"4",3,0,1037,0.4928,559,540,490,0.0722,0.1111,0.05,0.0333,0,0,0.0056,0.0167,0,0,511,0,0.0167,0.2389,0.0333,0.2889,300,150,26000,226
"225575",0.597,"4",3,0,972,0.5504,470,470,415,0.072,0.096,0.048,0.032,0,0,0.04,0.04,0,0,535,0,0.04,0.256,0.032,0.328,319,160,24300,171
"225627",0.9321,"4",3,0,6325,0.6108,545,540,485,0.0436,0.0263,0.1111,0.0156,0,0,0.0066,0.0049,0,0.0099,3863,0.0099,0.0049,0.1876,0.0156,0.218,1379,690,39000,960
"226091",0.7881,"4",3,0,9043,0.5767,559,530,485,0.0227,0.0127,0.026,0.0093,0,0,0.0174,0.0053,0.0808,0.0127,5215,0.0935,0.0053,0.0788,0.0093,0.1869,1690,845,29400,1228
"226152",0.467,"4",3,0,6706,0.5851,528,520,470,0.1105,0.0453,0.0653,0,0,0,0.0042,0.0211,0.0158,0,3924,0.0158,0.0211,0.2253,0,0.2622,1758,879,33100,839
"226231",0.494,"4",3,0,2015,0.4561,645,650,590,0.0578,0.0096,0.0096,0.0128,0,0,0.0064,0.0048,0.1316,0.0546,919,0.1862,0.0048,0.0834,0.0128,0.2872,579,290,38000,917
"226383",0.9432,"4",3,0,1406,0.6138,567,570,510,0.03,0.0082,0.0463,0.0245,0,0,0.0027,0.0082,0,0,863,0,0.0082,0.0872,0.0245,0.1199,169,84,32500,415
